date,emissions_24h_t,emissions_365d_t,intesity_kgCO2e/kWh
2023-04-15,4.816341867972418,2130.467113460169,0.34388155811505
2023-04-16,4.895068921452388,2065.864446707355,0.3444790336800469
2023-04-17,5.024177850805824,1997.5199934060208,0.3451488515218347
2023-04-18,5.158559879443521,1927.6796125362432,0.3452290462540103
2023-04-19,5.346365614205767,1882.952472730232,0.3463420073340252
2023-04-20,5.440664711636424,1855.1571651376703,0.3461989897811892
2023-04-21,5.449314567104223,1889.302480374479,0.3464041801590733
2023-04-22,5.497097354517879,1929.9380882138453,0.3478821096700912
2023-04-23,5.638465321349311,1966.246888451119,0.3478961542360421
2023-04-24,5.72095017292338,2000.311509241581,0.3478589934545705
2023-04-25,5.679733580843092,2025.9369093296584,0.3479593741347366
2023-04-26,5.815097361148645,2052.1546192299475,0.3485729427768019
2023-04-27,5.801831623126993,2070.8680825329848,0.3489333551145343
2023-04-28,5.806441532363567,2083.843901389857,0.3482351150930211
2023-04-29,5.812651377506327,2101.2664209493614,0.3484791982368445
2023-04-30,5.984189380926463,2119.583034585928,0.348630084149517
2023-05-01,6.008716674552258,2131.1982075797423,0.3481075942610522
2023-05-02,6.089056339648025,2152.9206228972494,0.348203458508781
2023-05-03,6.1186805633288825,2166.6128708466194,0.3477406643403942
2023-05-04,6.099931615122519,2182.756895730542,0.347659781383752
2023-05-05,5.965333431491207,2192.1806333416102,0.3477778161357882
2023-05-06,6.024343308927557,2207.023315878461,0.3483657151144387
2023-05-07,5.908676753419201,2205.371416616392,0.3487423328837647
2023-05-08,6.005562955392594,2197.5947504147634,0.3474441645025068
2023-05-09,5.9381579027249,2193.9722668202003,0.3481006053284035
2023-05-10,5.828093006202108,2172.0492814271693,0.3469046120267801
2023-05-11,5.908867176524627,2175.2212508002067,0.3492321311086253
2023-05-12,6.067088962811093,2174.074978135824,0.3482664046220864
2023-05-13,6.29748774705817,2192.489416230363,0.349030769508912
2023-05-14,6.547641215555052,2227.24615002624,0.3493445997235488
2023-05-15,6.512688727082863,2244.4528760213,0.3479702607978048
2023-05-16,6.485675055220882,2281.943835556075,0.3495574729402408
2023-05-17,6.483155866223937,2310.705222761355,0.3490140414620423
2023-05-18,6.595274735400197,2352.700198743989,0.3500615960764068
2023-05-19,6.787349225378687,2396.375048841825,0.351394790946841
2023-05-20,6.6663473791358605,2402.001282303512,0.3494584991933086
2023-05-21,6.67889278289814,2417.659755342489,0.3509723478577596
2023-05-22,6.571494967105042,2410.912158541116,0.3498080212307504
2023-05-23,6.669033679383093,2423.6572060157,0.3503863849689101
2023-05-24,6.888934844094037,2437.5453753701,0.3493876356426971
2023-05-25,6.676699893967538,2445.5191985091524,0.3498991258755288
2023-05-26,6.494327288352386,2427.332647032787,0.3491612635460573
2023-05-27,6.49855859548314,2421.5224887143977,0.3496049565988062
2023-05-28,6.4967915039452295,2411.853679287255,0.3493470716012894
2023-05-29,6.385461076527611,2408.157871479016,0.350284392989064
2023-05-30,6.416381366018047,2391.702840228856,0.349709417799451
2023-05-31,6.3324480597398685,2358.479707384351,0.349042494525445
2023-06-01,6.491410201962091,2351.3101439162688,0.3493270545326896
2023-06-02,6.386759976363725,2338.826983784149,0.3481617435533851
2023-06-03,6.172353393018158,2327.2878260437137,0.3488699902581362
2023-06-04,6.324173409518044,2319.013395858919,0.3489162513847953
2023-06-05,6.229809670108078,2306.466412874777,0.3479100128271354
2023-06-06,6.109267926124901,2281.656667459241,0.3460559909633768
2023-06-07,6.175176680309783,2282.7517739998425,0.3472017502302771
2023-06-08,6.130164061265775,2273.9089457763257,0.3486171265093965
2023-06-09,6.316069617713504,2270.7682992221658,0.3487933590680807
2023-06-10,6.418969521747653,2288.4037185997267,0.3496354502878031
2023-06-11,6.187540872355539,2270.014172687237,0.347745201423469
2023-06-12,6.168018992474938,2273.587890476247,0.3489324800133356
2023-06-13,6.319924996276766,2283.356368449376,0.3491884281227304
2023-06-14,6.348110870776467,2293.952060956706,0.3497980234536842
2023-06-15,6.231665483110675,2283.8872074775127,0.3472675202571524
2023-06-16,6.167398701251544,2275.6888487557694,0.3469325081897854
2023-06-17,6.140129416552613,2264.3759479171044,0.3470465913479272
2023-06-18,6.22719451810204,2268.9360362663338,0.3473761067212135
2023-06-19,6.265399004916299,2273.557516455119,0.347039072966106
2023-06-20,6.249510877106845,2272.247380783589,0.347098465992485
2023-06-21,6.3277115790736165,2284.3330981439644,0.3489903616297305
2023-06-22,6.228706490427487,2279.197807131919,0.3483898208369282
2023-06-23,6.1441378485999385,2273.7579828363905,0.3478776181761354
2023-06-24,6.357144824379822,2284.2685598135404,0.3478707469291149
2023-06-25,6.390559708382559,2290.5184649149724,0.3475500502417821
2023-06-26,6.443398240745741,2304.7482367395387,0.3485111619940008
2023-06-27,6.554628834807302,2319.057055942977,0.3484627651619648
2023-06-28,6.615955953235366,2339.1397499609384,0.3492603588503523
2023-06-29,6.575622988396916,2362.136381273886,0.3502523439048432
2023-06-30,6.583079765843923,2372.1217600772784,0.3484122207307315
2023-07-01,6.509934793777231,2387.1122309252723,0.3496998190447196
2023-07-02,6.493335079076438,2385.5128279870364,0.348865163040948
2023-07-03,6.448175632746325,2391.687839068108,0.3499321182627158
2023-07-04,6.6341609557850925,2391.743590630407,0.3494794087587937
2023-07-05,6.410559054534848,2373.989187043534,0.3483134153996809
2023-07-06,6.22085957826656,2357.743999774033,0.348374257469145
2023-07-07,6.283503823574228,2342.512483565972,0.34843509953861
2023-07-08,6.184669224388865,2327.129825446444,0.348495941608074
2023-07-09,5.9871781387064456,2301.442926458186,0.348556783677539
2023-07-10,6.0078629873796885,2280.148501435714,0.3486176257470048
2023-07-11,5.922525565449588,2244.3688465662194,0.3487030258389339
2023-07-12,5.922900576446755,2218.567043955807,0.3487030258389339
2023-07-13,6.598628142084514,2240.5464043225406,0.3491794454904828
2023-07-14,6.561458454335583,2254.69400095502,0.3492441188840683
2023-07-15,6.857881353119144,2282.567771730603,0.3480621235828829
2023-07-16,6.853088785998598,2335.4815234822977,0.3493548289946311
2023-07-17,6.827238082050425,2378.9281357413147,0.3495940921423866
2023-07-18,6.862285213475146,2431.327660133562,0.3503014354330097
2023-07-19,6.843473732177354,2475.586795140542,0.3499172057021222
2023-07-20,6.727839929284559,2481.724157948923,0.3499380383718302
2023-07-21,6.704854568611152,2489.306298120184,0.3500664439252915
2023-07-22,6.733780064962665,2479.679615745733,0.3498862042605525
2023-07-23,6.567889517619348,2469.851725930494,0.3508074620727715
2023-07-24,6.494072769084979,2449.090677150394,0.3504499031836864
2023-07-25,6.454831114699951,2418.5177354667912,0.3489121905352424
2023-07-26,6.247044474433334,2385.322123027589,0.3483842680063357
2023-07-27,6.168007134017426,2366.9126246757573,0.3499625762158128
2023-07-28,5.999327976489759,2322.218626683384,0.3485731457027385
2023-07-29,6.115743403859434,2297.489361966756,0.3496651660697856
2023-07-30,5.981779325381997,2261.396704730803,0.3484771128774469
2023-07-31,5.913295552075918,2237.862440033041,0.3493539576951528
2023-08-01,5.805519133440292,2198.3547466998216,0.3483937500705815
2023-08-02,5.91781377560219,2181.981524554496,0.3485430852968205
2023-08-03,5.94799539313315,2165.519960080935,0.3473647093738986
2023-08-04,5.845691456186006,2157.1908513610147,0.3471018962012872
2023-08-05,5.740135737456042,2142.4680026285705,0.3475780012005196
2023-08-06,5.913378015438464,2135.2749425864745,0.3467370006044949
2023-08-07,5.782993953540124,2126.8560118546734,0.3459912416654556
2023-08-08,5.783554518869925,2124.201942402893,0.3453098997644104
2023-08-09,5.761917739389708,2121.5533920835,0.3458070103202631
2023-08-10,5.833975626741571,2122.664206438333,0.3468877219250741
2023-08-11,5.732457447026992,2114.0936109813683,0.3463431071949914
2023-08-12,5.769372346583058,2118.868742796263,0.3467602900174227
2023-08-13,5.883056852090578,2117.540673554417,0.3468127057154433
2023-08-14,5.834805113187685,2121.6857282548176,0.3472252632209279
2023-08-15,5.860462402058852,2120.902884197544,0.3466294549421457
2023-08-16,5.982154273163824,2126.9714248905166,0.3457340605137935
2023-08-17,6.054850182979778,2152.3934497280293,0.3481782402445599
2023-08-18,5.954569840351548,2159.1717507568005,0.3475729410498775
2023-08-19,5.801793028277674,2154.683730085612,0.3465488190692177
2023-08-20,5.917703080988225,2157.8505839284703,0.3467601226830729
2023-08-21,5.791096230022745,2154.691485578262,0.3465193087357982
2023-08-22,6.121025533136191,2171.8880963529364,0.3471776032527392
2023-08-23,5.983172487498583,2176.6519922936195,0.3483008026980139
2023-08-24,5.884414582616055,2167.65385731485,0.3483008026980139
2023-08-25,6.950809439190113,2219.0191556439786,0.3483136954317199
2023-08-26,6.844799362162888,2268.741299567393,0.3477457354855984
2023-08-27,6.942754635847198,2327.475597556453,0.3488394383701562
2023-08-28,7.047131002348608,2384.1909427863666,0.3476747230096266
2023-08-29,6.7594124598294485,2415.8550424855093,0.3474783329393485
2023-08-30,7.00084835186131,2482.657924830796,0.349624948420362
