"date","Altcoin Market Cap","MarketCap"
"2023-01-12","517330121408.98","363054497667.95"
"2023-01-13","558515210615.57","403154538596.43"
"2023-01-14","545271683897.52","398709284775.04"
"2023-01-15","558625863840.07","406612336898.36"
"2023-01-16","552804498039.33","406487194297.01"
"2023-01-17","555827022357.22","409504521493.48"
"2023-01-18","540252025012.04","401512686659.59"
"2023-01-19","543146456729.32","403870111083.7"
"2023-01-20","574877498470.58","435781832188.2"
"2023-01-21","570083183386.23","441431424756.91"
"2023-01-22","576315170573.01","438844307235.16"
"2023-01-23","581088685000.3","445089249274.58"
"2023-01-24","573476927268.79","441313644024.05"
"2023-01-25","574072388764.62","444655378441.79"
"2023-01-26","569733501841.58","443398712978.82"
"2023-01-27","579107945769.42","444270311734.84"
"2023-01-28","576373576191.12","447482531941.07"
"2023-01-29","583372873200.22","456977130109.8"
"2023-01-30","567340770397.44","440979518008.61"
"2023-01-31","568137817925.4","444526539353.28"
"2023-02-01","595086136615.56","459244477595.31"
"2023-02-02","588651396603.13","453497638987.45"
"2023-02-03","594722521489.49","450372203090"
"2023-02-04","598649074709.92","451479119062.24"
"2023-02-05","583818095534.94","439362075120.14"
"2023-02-06","587437054504.56","442356662675.04"
"2023-02-07","599364803913","447724174833.07"
"2023-02-08","586049451900.85","437630553291.03"
"2023-02-09","562798914051.85","422042645414.65"
"2023-02-10","558628029173.04","418338447750.26"
"2023-02-11","562623106139.75","420815772204.02"
"2023-02-12","558833363724.26","420834186752.86"
"2023-02-13","550144418033.22","419901428650.01"
"2023-02-14","565896045126.08","427251606129.33"
"2023-02-15","598073691137.11","473527771462.35"
"2023-02-16","589385675809.46","458238690885.48"
"2023-02-17","602425483851.89","474289557687.38"
"2023-02-18","604438414075.97","475930696777.97"
"2023-02-19","607410300147.12","473194008513.68"
"2023-02-20","610115847859","482140394187.24"
"2023-02-21","587989591657.09","462523588399.37"
"2023-02-22","597875867458.39","470906302487.27"
"2023-02-23","591385284987.14","461323751805.64"
"2023-02-24","574433164845.36","445846593653.22"
"2023-02-25","573662787332.42","447389399332.19"
"2023-02-26","580556689923.42","452196864116.35"
"2023-02-27","577269710558.67","451581287107.84"
"2023-02-28","583310937086.43","458292628465.99"
"2023-03-01","578303233251.83","452814615925.06"
"2023-03-02","556858493957.01","431951598513.45"
"2023-03-03","558541926125.24","432179104604.5"
"2023-03-04","556380546591.29","432586078022.61"
"2023-03-05","552470532071.57","432534165638.84"
"2023-03-06","554704082663.26","433367989825.95"
"2023-03-07","548174908001.78","425700986265.58"
"2023-03-08","542720720451.69","419870249516.65"
"2023-03-09","511461256091.94","384301566471.45"
"2023-03-10","516769398438.07","395807122166.86"
"2023-03-11","519926458759.57","396784108511.62"
"2023-03-12","556851341833.71","433108425383.81"
"2023-03-13","571306942348.72","472683422765.18"
"2023-03-14","580067067507.96","477821150071.92"
"2023-03-15","563710243218.22","474155750776.7"
"2023-03-16","577300386347.58","499158586953.69"
"2023-03-17","605296479352.96","534610235327.24"
"2023-03-18","593764829316.34","523974395532.68"
"2023-03-19","590677264928.73","534592926038.04"
"2023-03-20","581291986202.34","536446557820.34"
"2023-03-21","601702837233.79","545599357988.32"
"2023-03-22","585769340782.48","535607320549.63"
"2023-03-23","598482435247.55","546717405201.43"
"2023-03-24","582842113136.51","531358074663.82"
"2023-03-25","584201822204.06","532536423355.1"
"2023-03-26","582614424770.71","535579961428.47"
"2023-03-27","576245487985.39","523189808649.17"
"2023-03-28","592609979429.98","532221748966.07"
"2023-03-29","595760188140.07","553642885911.71"
"2023-03-30","595163996481.39","542118188703.79"
"2023-03-31","599004689755.18","551947178089.09"
"2023-04-01","599794841633.54","550416513827.52"
"2023-04-02","586599621516.78","535128550375.01"
"2023-04-03","594975664147.64","539510890488.6"
"2023-04-04","615424157711.86","552530850387.07"
"2023-04-05","606650147613.49","542229335135.9"
"2023-04-06","602115420702.86","541325554880.85"
"2023-04-07","603846657116.32","544190466710.53"
"2023-04-08","596003527075.92","541292158679.2"
"2023-04-09","599622059474.76","547452475045.16"
"2023-04-10","615702305937.81","579731826151.95"
"2023-04-11","602655377451.66","579318785713.78"
"2023-04-12","613240559897.26","582391509806.84"
"2023-04-13","651318584225.13","596129399227.79"
"2023-04-14","642914126921.28","588779991369.22"
"2023-04-15","646435479551.45","586669659689.29"
"2023-04-16","649542867390.35","580544798107.95"
"2023-04-17","648595171285.28","572614115351.34"
"2023-04-18","649092243518.4","585424341584.99"
"2023-04-19","616578212700.41","560148261789.44"
"2023-04-20","606406349755.94","544583073658.58"
"2023-04-21","592865178903.66","529460998918.69"
"2023-04-22","597159648579.57","534119980659.27"
"2023-04-23","594664246221.49","535867740759.53"
"2023-04-24","588716543763.84","530495219768.85"
"2023-04-25","600029583506.41","550092649041.53"
"2023-04-26","602567401604.25","562179851589.13"
"2023-04-27","603932847737.94","570639837323.1"
"2023-04-28","602652621413.87","568869553867.31"
"2023-04-29","602713001431.49","566812338721.84"
"2023-04-30","592095108034.92","551602182225.41"
"2023-05-01","586215110177.84","542356055547.71"
"2023-05-02","589482350441.88","551331440085.88"
"2023-05-03","598857519616.14","564869008861.31"
"2023-05-04","596487434514.65","565714873549.77"
"2023-05-05","606371615118.14","568249702552.06"
"2023-05-06","593521604485.84","560387102390.21"
"2023-05-07","582621230417.53","547335241172.64"
"2023-05-08","574465648435.28","533268522125"
"2023-05-09","573097110537.04","534869139457.73"
"2023-05-10","572874945413.38","533181637057.52"
"2023-05-11","555696219577.89","509101533324.42"
"2023-05-12","567850752148.38","519168445453.02"
"2023-05-13","573811988786.9","520039748798.7"
"2023-05-14","578920805299.6","529606590458.82"
"2023-05-15","570076749735.63","524292094302.04"
"2023-05-16","573445808934.29","522633879581.07"
"2023-05-17","576073012945.9","527789525961.98"
"2023-05-18","572774667489.13","521251310407.38"
"2023-05-19","572043064398.78","520773091566.74"
"2023-05-20","573855143529.61","525382458395.25"
"2023-05-21","568911617674.75","518858618825.42"
"2023-05-22","581699271946.9","531095299511.96"
"2023-05-23","571830081576.11","518426009890.83"
"2023-05-24","564740934717.83","509381120253.08"
"2023-05-25","565334525431.22","510877403681.75"
"2023-05-26","572777227994.17","518399177892.31"
"2023-05-27","577911541344.46","527419569862.04"
"2023-05-28","588790660392.69","542936121695.57"
"2023-05-29","586804262106.82","538480817820.39"
"2023-05-30","579142855362.75","524866631252.91"
"2023-05-31","577978093213.07","520784500659.96"
"2023-06-01","586479245639.8","526139252731.09"
"2023-06-02","589450931664.03","526966797519.18"
"2023-06-03","586825633188.83","524673995781.38"
"2023-06-04","583570830461.21","520210041189.26"
"2023-06-05","563063161022.95","499729438470.24"
"2023-06-06","574274178454.49","522552025782.04"
"2023-06-07","558470703244.87","511131964814.69"
"2023-06-08","559572781600.76","513799578918.91"
"2023-06-09","523385520203.34","495693154412.75"
"2023-06-10","527134529845.05","501040972720.65"
"2023-06-11","522634807484.71","500525039887.28"
"2023-06-12","528888970089.13","506168883373.14"
"2023-06-13","528258341254.46","501886581686.26"
"2023-06-14","511540598922.2","483833921949.9"
"2023-06-15","517796179457.23","495137717260.29"
"2023-06-16","534316235983.49","516962751423.88"
"2023-06-17","529462021551.95","515099080921.27"
"2023-06-18","528170152601.29","513283086572.45"
"2023-06-19","528189712138.87","520311428017.72"
"2023-06-20","548443748072.44","558326178731.36"
"2023-06-21","566909002739.18","585823269456.88"
"2023-06-22","560868375619.76","583237100892.02"
"2023-06-23","567521900470.77","595887791775.73"
"2023-06-24","570131693322.21","597922306829.96"
"2023-06-25","561061337784.61","586537258974.55"
"2023-06-26","560132964802.79","588313837876.54"
"2023-06-27","558430570816.75","590123834339"
"2023-06-28","549698289014.74","586060219993.35"
"2023-06-29","563926409421.31","595693461032.3"
"2023-06-30","571447891197.41","590888609427.75"
"2023-07-01","574212844833.51","592231009103.23"
"2023-07-02","581093314297.47","595707116227.65"
"2023-07-03","582567136535.27","600849454569.6"
"2023-07-04","578840405330.92","598305696118.61"
"2023-07-05","572700054568.52","593734772895.76"
"2023-07-06","557772014152.01","584403595956.38"
"2023-07-07","562763831789.19","587541570711.95"
"2023-07-08","562999446273.89","588012418466.94"
"2023-07-09","557398966793.82","584695857743"
"2023-07-10","566786008425.91","592387396744.56"
"2023-07-11","568795729284.18","596016716790.37"
"2023-07-12","562790858113.27","589023240504.98"
"2023-07-13","617257959683.69","609647569176.93"
"2023-07-14","595370112059.47","588490468799.84"
"2023-07-15","594932956625.81","587600901810.06"
"2023-07-16","597075021736.7","588443048986.52"
"2023-07-17","591457083920.63","584406795983.65"
"2023-07-18","595427000939.81","584952216387.56"
"2023-07-19","598054887177.46","586142559822.15"
"2023-07-20","592985062160.94","579278407442.61"
"2023-07-21","593442904797.11","580483298843.8"
"2023-07-22","588051568364.57","581563734680.45"
"2023-07-23","584841858512.13","579038261653.83"
"2023-07-24","576760949391.34","566291861068.9"
"2023-07-25","582240330552.94","568852364217.1"
"2023-07-26","587121574784.92","573025979029.34"
"2023-07-27","581351326622.16","567340835863.37"
"2023-07-28","586355032626.3","570855431652.57"
"2023-07-29","587879493501.64","569908668534.58"
"2023-07-30","583931772439.47","571249176158.44"
"2023-07-31","574776740548.07","562043364970.96"
"2023-08-01","582428552423.43","576677097617.99"
"2023-08-02","571991700720.92","566304412982.85"
"2023-08-03","569879948213.15","568217118077.68"
"2023-08-04","566225926848.41","564815240461.5"
"2023-08-05","569754279198.07","565257458404.2"
"2023-08-06","568823150972.05","565334896969.73"
"2023-08-07","568098747100.53","568250627815.81"
"2023-08-08","575299924630.59","577935861239.17"
"2023-08-09","574469462813.39","575129555230.72"
"2023-08-10","572295700233.83","571884912286.36"
"2023-08-11","571682698343.45","571531157274.24"
"2023-08-12","572422541304.41","571435126691.65"
"2023-08-13","573065188895.7","571768315046.04"
"2023-08-14","571495749923.56","570915314002.74"
"2023-08-15","560991532168.68","566138581213.92"
"2023-08-16","552693739752.96","557262537170.75"
"2023-08-17","521642751897.3","515668934165.38"
"2023-08-18","518771571896.67","503968311789.61"
"2023-08-19","522354447494.11","507768999481.45"
"2023-08-20","524640693084.88","508249920495.67"
"2023-08-21","517770159048.64","506578737882.83"
"2023-08-22","515598305097.59","506769692434.75"
"2023-08-23","524004826885.43","513901944478.07"
"2023-08-24","516303130910.94","506878431130.71"
"2023-08-25","517809326933.41","506990874479.31"
"2023-08-26","517712965619.36","506676179126.9"
"2023-08-27","516539994932.57","505666916343.04"
"2023-08-28","517989921902.29","507069332284.02"
"2023-08-29","536882124722.92","538205789060.47"
